ZIP_CODE,CITY_STATE_NAME,STATE_ABBREV,CTYST_MAILING_NAME_IND,STATE_ABBREV,PREFD_LAST_LINE_CTYST_NAM,COUNTY_NO,COUNTY_NAME,FINANCE_NO
10121,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10121,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10121,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10121,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10121,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10121,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10122,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10122,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10122,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10122,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10122,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10122,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10123,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10123,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10123,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10123,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10123,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10123,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10124,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10124,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10125,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10125,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10126,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10126,FRANKLIN D ROOSEVELT        ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10126,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10128,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10128,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10128,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10128,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10128,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10128,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10129,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10129,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10129,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10129,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10129,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10130,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10130,GRACIE                      ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10130,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10131,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10131,LENOX HILL                  ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10131,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10132,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10132,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10133,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10133,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10138,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10138,MIDTOWN                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10138,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10150,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10150,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10150,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10150,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10150,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10150,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10151,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10151,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10151,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10151,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10151,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10151,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10152,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10152,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10152,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10153,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10153,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10153,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10153,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10153,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10153,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10154,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10154,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10154,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10154,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10154,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10154,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10155,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10155,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10155,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10155,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10155,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10155,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10156,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10156,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10156,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10156,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10156,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10156,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10157,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10157,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10158,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10158,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10158,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10158,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10158,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10158,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10159,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10159,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10159,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10159,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10159,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10159,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10160,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10160,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10161,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10161,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10161,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10161,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10161,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10162,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10162,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10162,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10162,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10162,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10162,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10163,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10163,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10163,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10163,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10163,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10164,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10164,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10165,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10165,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10165,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10165,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10165,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10165,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10166,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10166,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10166,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10166,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10166,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10166,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10167,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10167,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10167,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10167,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10167,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10167,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10168,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10168,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10168,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10168,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10168,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10168,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10169,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10169,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10169,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10169,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10169,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10169,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10170,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10170,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10170,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10170,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10170,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10170,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10171,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10171,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10171,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10171,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10171,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10171,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10172,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10172,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10172,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10172,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10172,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10172,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10173,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10173,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10173,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10173,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10173,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10173,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10174,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10174,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10174,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10174,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10174,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10174,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10175,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10175,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10175,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10175,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10175,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10175,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10176,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10176,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10176,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10176,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10176,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10176,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10177,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10177,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10177,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10177,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10177,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10177,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10178,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10178,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10178,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10178,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10178,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10178,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10179,BEAR STEARNS                ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10179,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10185,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10185,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10185,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10185,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10185,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10185,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10199,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10199,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10199,GPO OFFICIAL MAIL           ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10199,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10199,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10199,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10199,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10203,BANK OF NEW YORK BRM        ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10203,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10211,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10211,COOPER                      ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10211,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10212,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10212,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10212,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10213,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10213,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10213,CANAL STREET                ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10242,BAR CODE CHURCH STREET      ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10242,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10249,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10249,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10249,CHURCH STREET BOXES         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10249,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10249,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10249,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10249,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10256,DEUTSCHE BANK               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10256,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10256,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10256,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10256,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10257,BANK OF NEW YORK            ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10257,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10258,EUROPEAN AMERICAN BANK      ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10258,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10259,NEW YORK CITY               ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10259,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10259,HSBC BANK                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10259,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10259,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10259,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10259,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10260,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10260,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10260,JP MORGAN BANK              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10260,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10260,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10260,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10261,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10261,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10261,JP MORGAN BANK              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10261,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10261,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10261,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10261,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10265,BARCLAY BANK                ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10265,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10268,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10268,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10269,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10269,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10270,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10270,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10271,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10271,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10272,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10273,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10273,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10274,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10275,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10275,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10276,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10276,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10276,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10277,BUSINESS REPLY              ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10277,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10278,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10278,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10278,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10278,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10278,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10278,NY                          ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10279,NEW YORK CITY               ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10279,NY CITY                     ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10279,NEW YORK                    ,NY,Y,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10279,NYC                         ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
10279,MANHATTAN                   ,NY,N,NY,NEW YORK                    ,61,NEW YORK                 ,355825
